   -0.506094981648265829E+00   -0.105140466509323751E+02   -0.117130785744205621E+02   -0.103582827147776406E+02   -0.103386449721533893E+02   -0.370801688909835470E+01    0.740373930094046045E+03    0.132959191150792644E+01    0.207949579054747785E+00   -0.257442937701761121E+01   -0.445627634117363236E+01   -0.109697984651038927E+01   -0.716104183628061630E+01    0.710100120582960059E+01   -0.712413590980681022E+00   -0.643689303534477997E+01    0.611932257627362808E-01    0.439388007380780099E+00    0.749332829454781990E+01    0.498806151579509249E+00    0.397207696342260988E+04    0.494102787176435686E+04    0.214511435642499509E+04
   -0.299095458348397081E+01   -0.914815676424865210E+01   -0.968492569086505029E+01   -0.805883432887231699E+01   -0.372979277718548730E+01   -0.604462690468590580E+01    0.676315227758445644E+03    0.458833584028036923E+00    0.186939338499156116E+01   -0.562980692157228546E+01   -0.710827963884204994E+01   -0.198764099707217157E+01   -0.683333228822530536E+01    0.332148855023281886E+01   -0.106515491501861614E+02   -0.110498948210731207E+01    0.902719186781189453E+00    0.454456853511464975E+00    0.289067107143712931E+02    0.491819610854082212E+00    0.399269586626692671E+04    0.497406110318147967E+04    0.214516866204240614E+04
   -0.136422321112420875E+01   -0.102709988770930671E+02   -0.628434078296958898E+01   -0.845402627662332762E+01   -0.357066387325884094E+01   -0.763378861632477701E+01    0.432039426898435124E+03    0.114060323586902412E+01    0.106537484691878626E+01   -0.344084995409726080E+01   -0.591857139331084170E+01    0.405471736054257015E+00   -0.757055719765461532E+01    0.421585570158791434E+01   -0.937825249117888049E+01   -0.494351017343010479E+01    0.242879894200222435E+00    0.446771226621066497E+00    0.143515901152699303E+02    0.499453095831964067E+00    0.403709210155723531E+04    0.497105986983474668E+04    0.214519920804439880E+04
   -0.116437368412298881E+01   -0.642842296703455407E+01   -0.543001064633560659E+01   -0.103314300547234836E+02   -0.446272740057942396E+01   -0.608563193660811930E+01    0.377773128830243365E+03    0.694236328433125549E+00    0.183725551242788443E+01   -0.702625334189767070E+01   -0.828256590922585723E+01   -0.973479478889966998E+00   -0.346004621669860946E+01   -0.105868806947715965E+01   -0.280325517294099669E+01   -0.224407266137687333E+01    0.206666747692676872E+00    0.428088754174258734E+00    0.123440880498488177E+02    0.475477014953173127E+00    0.414231782251108780E+04    0.496176738402215324E+04    0.214528730586872916E+04
   -0.533882001657669747E+00   -0.746838506132373769E+01   -0.721157165427947699E+01   -0.685134457336497515E+01   -0.977378688060974987E+01   -0.108341517674280432E+02    0.480936552678031035E+03    0.143024364625146849E+01    0.168381123951206613E+01   -0.612580914663906029E+01   -0.767585334337522518E+01   -0.699038931737507419E+00   -0.515501534782916870E+01    0.441742528190592765E+01   -0.703751238264855239E+01   -0.160135816563690003E+01    0.400163349729844131E+00    0.445898052859509952E+00    0.395725977366020132E+01    0.456048410119308523E+00    0.412510371342007511E+04    0.490064218815184267E+04    0.214540278987794272E+04
   -0.119040057867182014E+01   -0.102186149117316614E+02   -0.716601785117742285E+01   -0.694880603331798685E+01   -0.705391533948251048E+01   -0.116158939881579517E+02    0.405333522135533599E+03    0.113176831976540759E+01    0.173682249386907217E+01   -0.576113444763614968E+01   -0.742413725904737465E+01   -0.112634332920871216E+01   -0.517347594221208595E+01    0.117888628266056728E+01   -0.228451568455706422E+01    0.169790864576147449E+01    0.582352716996987763E+00    0.459807542787401713E+00    0.728692167813837433E+01    0.436338230294733787E+00    0.416767304156066530E+04    0.493909244278484402E+04    0.214540427567988445E+04
   -0.265313495967785151E+01   -0.102705602236651483E+02   -0.105385495743114976E+02   -0.989259667179528535E+01   -0.106361498319672041E+02   -0.446923419999160743E+01    0.472610343176935089E+03    0.169350245449924786E+01    0.199245483533791945E+01   -0.326533833155721265E+01   -0.665993688164865816E+01    0.901337694779273946E+00   -0.557262776318647823E+01    0.416541701941463849E+01   -0.163244665660606714E+01   -0.455626522462262429E+00    0.877459737373103704E-01    0.442942259523480819E+00    0.158027080121310206E+02    0.475514852817838118E+00    0.392169008839047910E+04    0.490415478581100251E+04    0.214540820959572739E+04
   -0.175489195646792417E+01   -0.698312817263660612E+01   -0.108466020787593092E+02   -0.457958666573757256E+01   -0.979519156675655367E+01   -0.291731931587880311E+01    0.644868473588922370E+03    0.198866799682259443E+01    0.710798735344544075E+00   -0.304789342397497887E+01   -0.371582266782929249E+01    0.198257253347228923E+01   -0.831060409586770632E+01    0.213539394326451681E+01   -0.232924513490577567E+01   -0.530827501557002357E+01    0.177292446897770684E+00    0.448768162484627808E+00    0.215887395275161857E+02    0.498200328837881790E+00    0.392096864270197193E+04    0.489403080476330888E+04    0.214542755462350533E+04
   -0.162411365769406757E+01   -0.837627365564732784E+01   -0.592493745763258772E+01   -0.116092665687243795E+02   -0.624873244466151512E+01   -0.867802784064597965E+01    0.100496800636469834E+04    0.175154750292216965E+01    0.147972138652650442E+01    0.784473893926792343E+00   -0.636036653457869861E+00    0.178786684499466730E+01   -0.597767912797086964E+01    0.692770567565119144E+01   -0.101810239980449513E+02    0.156098620574045555E+00    0.639498693450590294E+00    0.451709473467643563E+00    0.174449871340654319E+02    0.369327670565812227E+00    0.378056437793168425E+04    0.492359071107459476E+04    0.214543083970656926E+04
   -0.273847269370268265E+01   -0.914312988527607828E+01   -0.874119922680311490E+01   -0.111625132597845482E+02   -0.463434659300798124E+01   -0.898126385150030693E+01    0.758595558871024423E+03    0.114219675010019128E+01    0.495455199630890075E+00   -0.378069560567400309E+01   -0.386643330013504194E+01    0.154855409815774170E+01   -0.561321952596934715E+01    0.404474166482698294E+01   -0.397745825545235832E+01    0.605713241239959288E+00    0.521680169462486076E+00    0.464395932717913462E+00    0.139143799799456591E+02    0.387002601773796084E+00    0.389441610770966781E+04    0.491208649727904049E+04    0.214549355621330960E+04
